Id,Weekly_Sales
5_67_2013-03-08,2788.992707692307
5_67_2013-03-15,2855.7846826923055
5_67_2013-03-22,2825.093999999999
5_67_2013-03-29,2887.203049999999
5_67_2013-04-05,3152.632907692308
5_67_2013-04-12,3198.2597571428573
5_67_2013-04-19,3475.1117000000004
5_67_2013-04-26,3474.0840000000003
5_67_2013-05-03,4230.149825000004
5_67_2013-05-10,5393.033425000001
5_67_2013-05-17,5264.456825000001
5_67_2013-05-24,3821.8019250000016
5_67_2013-05-31,3888.7099250000006
5_67_2013-06-07,3368.182925000003
5_67_2013-06-14,4171.274325000004
5_67_2013-06-21,3988.315925000004
5_67_2013-06-28,2471.215524999999
5_67_2013-07-05,2230.0541250000006
5_67_2013-07-12,2167.169658333333
5_67_2013-07-19,2209.9817916666666
5_67_2013-07-26,2190.888908333333
5_71_2012-11-02,593.8675500000002
5_71_2012-11-09,364.808306969697
5_71_2012-11-16,405.77741833333357
5_71_2012-11-23,1391.5934000000007
5_71_2012-11-30,525.9360000000001
5_71_2012-12-07,374.0042100000001
5_71_2012-12-14,457.6773833333334
5_71_2012-12-21,721.2439500000002
5_71_2012-12-28,1013.8552999999993
5_71_2013-01-04,465.23406821428614
5_71_2013-01-11,467.1099982142859
5_71_2013-01-18,419.5661190476192
5_71_2013-01-25,461.4757548039222
5_71_2013-02-01,686.3718200000002
5_71_2013-02-08,742.8524333333335
5_71_2013-02-15,460.53180154761935
5_71_2013-02-22,413.3714464705884
5_71_2013-03-01,715.7034199999999
5_71_2013-03-08,521.8750632142857
5_71_2013-03-15,501.36908154761943
5_71_2013-03-22,343.8707298039218
5_71_2013-03-29,446.65458647058813
5_71_2013-04-05,452.3457598809527
5_71_2013-04-12,463.6396265476192
5_71_2013-04-19,383.3249005627706
5_71_2013-04-26,469.06320965240667
5_71_2013-05-03,422.5707101515153
5_71_2013-05-10,357.85038931818184
5_71_2013-05-17,374.36927208513725
5_71_2013-05-24,393.0464626553531
5_71_2013-05-31,385.5265593220196
5_71_2013-06-07,419.9528955604182
5_71_2013-06-14,538.9841498353097
5_71_2013-06-21,423.57954534973373
5_71_2013-06-28,420.43022432201957
5_71_2013-07-05,456.2535608545355
5_71_2013-07-12,448.3297565796435
5_71_2013-07-19,438.8697861214907
5_71_2013-07-26,456.28767294947073
5_72_2012-11-02,12699.859400000001
5_72_2012-11-09,11867.434699999998
5_72_2012-11-16,11991.539899999998
5_72_2012-11-23,81606.99739999992
5_72_2012-11-30,17241.9684
5_72_2012-12-07,13734.073899999992
5_72_2012-12-14,15272.749099999994
5_72_2012-12-21,22625.35650000001
5_72_2012-12-28,37082.44069999999
5_72_2013-01-04,10663.398000000003
5_72_2013-01-11,10624.059500000008
5_72_2013-01-18,10328.45620000001
5_72_2013-01-25,9773.44160000001
5_72_2013-02-01,12753.256500000012
5_72_2013-02-08,16846.09610000002
5_72_2013-02-15,13661.988200000013
5_72_2013-02-22,11780.031400000003
5_72_2013-03-01,12099.582399999998
5_72_2013-03-08,11038.557400000007
5_72_2013-03-15,10329.40660000001
5_72_2013-03-22,9971.418200000007
5_72_2013-03-29,9840.057200000007
5_72_2013-04-05,10923.387900000007
5_72_2013-04-12,10743.656800000008
5_72_2013-04-19,9949.96120000001
5_72_2013-04-26,9438.539900000007
5_72_2013-05-03,10415.714
5_72_2013-05-10,10115.631316666671
5_72_2013-05-17,9625.928016666669
5_72_2013-05-24,9326.948316666669
5_72_2013-05-31,9712.630599999999
5_72_2013-06-07,10323.071816666674
5_72_2013-06-14,10351.863516666672
5_72_2013-06-21,9970.492116666675
5_72_2013-06-28,9475.342400000001
5_72_2013-07-05,10634.098116666672
5_72_2013-07-12,10413.676016666666
5_72_2013-07-19,9716.232416666675
5_72_2013-07-26,9175.709200000003
5_74_2012-11-02,3270.9964999999993
5_74_2012-11-09,3001.724109090908
5_74_2012-11-16,2851.1455090909085
5_74_2012-11-23,7220.189700000004
5_74_2012-11-30,2893.0082999999986
5_74_2012-12-07,3080.864909090908
5_74_2012-12-14,2884.1392090909085
5_74_2012-12-21,2956.8164999999995
5_74_2012-12-28,5431.283800000005
5_74_2013-01-04,3611.0180090909084
5_74_2013-01-11,3426.8812090909105
5_74_2013-01-18,3317.2575000000006
5_74_2013-01-25,3380.6966999999986
5_74_2013-02-01,3765.2335999999987
5_74_2013-02-08,3731.52150909091
5_74_2013-02-15,3413.6453090909094
5_74_2013-02-22,3320.168399999999
5_74_2013-03-01,3786.8095999999987
5_74_2013-03-08,3618.3093000000003
5_74_2013-03-15,3424.2461
5_74_2013-03-22,3508.9094
5_74_2013-03-29,3563.5761
5_74_2013-04-05,3734.5769000000005
5_74_2013-04-12,3526.3155000000006
5_74_2013-04-19,3517.6729000000014
5_74_2013-04-26,3563.674300000001
5_74_2013-05-03,3561.8838090909094
5_74_2013-05-10,3481.62100909091
5_74_2013-05-17,3255.06840909091
5_74_2013-05-24,3397.782999999997
5_74_2013-05-31,3402.190699999996
5_74_2013-06-07,3636.8548090909085
5_74_2013-06-14,3405.778709090908
5_74_2013-06-21,3352.1881999999996
5_74_2013-06-28,3362.660399999999
5_74_2013-07-05,3377.7298090909094
5_74_2013-07-12,3216.24470909091
5_74_2013-07-19,3140.0735499999996
5_74_2013-07-26,3133.135349999998
5_79_2012-11-02,5260.396600000004
5_79_2012-11-09,4895.452560000001
5_79_2012-11-16,4941.047759999998
5_79_2012-11-23,5323.932459999997
5_79_2012-11-30,5108.099700000001
5_79_2012-12-07,4957.03816
5_79_2012-12-14,4907.529459999998
5_79_2012-12-21,5016.1699599999965
5_79_2012-12-28,5245.337859999999
5_79_2013-01-04,5685.545799999996
5_79_2013-01-11,5181.480500000004
5_79_2013-01-18,5291.814900000003
5_79_2013-01-25,5236.280200000003
5_79_2013-02-01,5779.199099999993
5_79_2013-02-08,5445.8244
5_79_2013-02-15,5348.663300000002
5_79_2013-02-22,5104.399300000001
5_79_2013-03-01,5426.4636
5_79_2013-03-08,5161.288700000002
5_79_2013-03-15,5125.1069
5_79_2013-03-22,4810.774599999999
5_79_2013-03-29,5062.167
5_79_2013-04-05,5356.798199999998
5_79_2013-04-12,5083.48915
5_79_2013-04-19,5047.9994000000015
5_79_2013-04-26,5037.241499999999
5_79_2013-05-03,4478.451533333337
5_79_2013-05-10,4677.706250158734
5_79_2013-05-17,4730.1650396825435
5_79_2013-05-24,4617.7177333333375
5_79_2013-05-31,5174.031700000003
5_79_2013-06-07,5780.11325
5_79_2013-06-14,5621.464633333335
5_79_2013-06-21,6096.081320000002
5_79_2013-06-28,6263.953008235298
5_79_2013-07-05,7026.436600000004
5_79_2013-07-12,6702.497541568628
5_79_2013-07-19,6547.876574901962
5_79_2013-07-26,6494.007854901961
5_80_2012-11-23,11.631800000000005
5_80_2012-11-30,10.079500000000003
5_80_2012-12-07,10.8617
5_80_2012-12-21,7.983600000000006
5_80_2012-12-28,7.632000000000004
5_80_2013-01-11,3.2780000000000005
5_80_2013-02-22,8.404900000000003
5_80_2013-05-03,324.32766111111147
5_80_2013-05-10,339.6620325396827
5_80_2013-05-17,350.202915873016
5_80_2013-05-24,352.92550000000017
5_80_2013-05-31,353.16010000000017
5_80_2013-06-14,379.5852992063494
5_81_2012-11-02,2874.353999999998
5_81_2012-11-09,2871.7097999999987
5_81_2012-11-16,2843.0022999999956
5_81_2012-11-23,2803.871899999997
5_81_2012-11-30,2825.7242999999958
5_81_2012-12-07,2874.353999999998
5_81_2012-12-14,2860.2131999999983
5_81_2012-12-21,2805.630499999997
5_81_2012-12-28,2826.7452999999964
5_81_2013-01-04,2940.344899999999
5_81_2013-01-11,2929.8295999999996
5_81_2013-01-18,2891.278399999998
5_81_2013-01-25,2885.496999999999
5_81_2013-02-01,2951.1814999999992
5_81_2013-02-08,2944.916299999999
5_81_2013-02-15,2921.552600000001
5_81_2013-02-22,2908.0819
5_81_2013-03-01,2978.5644999999986
5_81_2013-03-08,2972.9875999999986
5_81_2013-03-15,2976.8583999999996
5_81_2013-03-22,2931.829599999999
5_81_2013-03-29,2957.0937999999965
5_81_2013-04-05,2985.9547999999986
5_81_2013-04-12,2975.405799999999
5_81_2013-04-19,2942.7047749999974
5_81_2013-04-26,2926.3481749999987
5_81_2013-05-03,2915.9140233333333
5_81_2013-05-10,2881.727768333332
5_81_2013-05-17,2873.447366666666
5_81_2013-05-24,2881.682249166666
5_81_2013-05-31,2916.304190833333
5_81_2013-06-07,2945.563138333333
5_81_2013-06-14,2939.200098333334
5_81_2013-06-21,2910.2961416666662
5_81_2013-06-28,2933.8566736111097
5_81_2013-07-05,3027.740986666666
5_81_2013-07-12,2930.6278223809522
5_81_2013-07-19,2918.206692380953
5_81_2013-07-26,2947.945079166666
5_82_2012-11-02,4344.997400000001
5_82_2012-11-09,4317.235700000002
5_82_2012-11-16,4042.8757000000005
5_82_2012-11-23,4227.300999999998
5_82_2012-11-30,5429.244600000001
5_82_2012-12-07,6393.096399999997
5_82_2012-12-14,7904.1478999999945
5_82_2012-12-21,10376.555300000002
5_82_2012-12-28,8890.54159999999
5_82_2013-01-04,3874.6236999999983
5_82_2013-01-11,3847.739699999998
5_82_2013-01-18,3853.8474
5_82_2013-01-25,3727.851299999999
5_82_2013-02-01,3929.421999999999
5_82_2013-02-08,3982.2452999999964
5_82_2013-02-15,3918.3258
5_82_2013-02-22,3818.902899999999
5_82_2013-03-01,3928.532199999999
5_82_2013-03-08,3956.096999999997
5_82_2013-03-15,3902.596500000001
5_82_2013-03-22,3809.3503999999984
5_82_2013-03-29,3634.793299999998
5_82_2013-04-05,3900.951899999998
5_82_2013-04-12,3878.281199999998
5_82_2013-04-19,3900.637000000001
5_82_2013-04-26,3662.524299999998
5_82_2013-05-03,4161.188583333331
5_82_2013-05-10,4092.816299999998
5_82_2013-05-17,4088.123399999999
5_82_2013-05-24,4200.794599999999
5_82_2013-05-31,4246.230499999999
5_82_2013-06-07,4491.135034999999
5_82_2013-06-14,4555.07555
5_82_2013-06-21,4577.123099999998
5_82_2013-06-28,4579.947799999999
5_82_2013-07-05,4907.703043333333
5_82_2013-07-12,4615.5718099999995
5_82_2013-07-19,4677.4663
5_82_2013-07-26,4549.658699999997
5_85_2012-11-02,584.1557000000005
5_85_2012-11-09,615.3764000000004
5_85_2012-11-16,614.0820500000004
5_85_2012-11-23,620.1789500000004
5_85_2012-11-30,682.9321000000007
5_85_2012-12-07,635.4843000000004
5_85_2012-12-14,904.8247000000005
5_85_2012-12-21,1146.912150000001
5_85_2012-12-28,955.8372
5_85_2013-01-04,585.3526000000005
5_85_2013-01-11,629.7793000000001
5_85_2013-01-18,608.3650499999999
5_85_2013-01-25,622.9586
5_85_2013-02-01,580.4323000000003
5_85_2013-02-08,602.1859000000003
5_85_2013-02-15,585.6506999999999
5_85_2013-02-22,625.82165
5_85_2013-03-01,587.0743000000003
5_85_2013-03-08,619.6144
5_85_2013-03-15,570.3391999999999
5_85_2013-03-22,614.2173500000001
5_85_2013-03-29,674.2579000000002
5_85_2013-04-05,640.3835000000003
5_85_2013-04-12,551.3796000000001
5_85_2013-04-19,551.7940000000002
5_85_2013-04-26,549.8886000000002
5_85_2013-05-03,2060.979520000001
5_85_2013-05-10,2025.9240333333341
5_85_2013-05-17,1939.3955450000005
5_85_2013-05-24,2070.2377800000004
5_85_2013-05-31,2048.095906666667
5_85_2013-06-07,1926.834195000001
5_85_2013-06-14,1974.5585526923085
5_85_2013-06-21,2039.315757692309
5_85_2013-06-28,2040.4948826923076
5_85_2013-07-05,1981.9602833333336
5_85_2013-07-12,2069.596447692308
5_85_2013-07-19,2149.1862143589738
5_85_2013-07-26,2145.9211026923076
5_87_2012-11-02,13119.418700000004
5_87_2012-11-09,11440.20699393939
5_87_2012-11-16,10750.351647995587
5_87_2012-11-23,10642.008822100304
5_87_2012-11-30,10840.563867096504
5_87_2012-12-07,12112.55479999999
5_87_2012-12-14,10777.465964056193
5_87_2012-12-21,11727.519957142866
5_87_2012-12-28,11366.81150000001
5_87_2013-01-04,14077.366000000002
5_87_2013-01-11,11590.858000000006
5_87_2013-01-18,11338.398571428574
5_87_2013-01-25,10819.928483928572
5_87_2013-02-01,14227.531000000006
5_87_2013-02-08,13213.635099999996
5_87_2013-02-15,11824.915000595242
5_87_2013-02-22,10917.475561677495
5_87_2013-03-01,14046.422100000009
5_87_2013-03-08,12869.204500000003
5_87_2013-03-15,10941.366101028885
5_87_2013-03-22,10503.834506505076
5_87_2013-03-29,10674.100549589493
5_87_2013-04-05,13047.821400000004
5_87_2013-04-12,11030.466295606064
5_87_2013-04-19,10895.82978102889
5_87_2013-04-26,10132.680059589487
5_87_2013-05-03,12075.372383333335
5_87_2013-05-10,11118.784538492071
5_87_2013-05-17,11202.964912764095
5_87_2013-05-24,10836.18150888742
5_87_2013-05-31,11075.229275396832
5_87_2013-06-07,12040.755373809528
5_87_2013-06-14,10834.233000224413
5_87_2013-06-21,11162.003384013467
5_87_2013-06-28,10704.69711142189
5_87_2013-07-05,12339.42210238095
5_87_2013-07-12,11139.370189444446
5_87_2013-07-19,11317.238107255225
5_87_2013-07-26,10766.006442386475
5_90_2012-11-02,3349.6281999999997
5_90_2012-11-09,3352.159466666667
5_90_2012-11-16,3353.683279166666
5_90_2012-11-23,3558.7860624999994
5_90_2012-11-30,3466.0904000000005
5_90_2012-12-07,3350.0373666666674
5_90_2012-12-14,3341.7124666666664
5_90_2012-12-21,3435.7572791666676
5_90_2012-12-28,3446.6590625000013
5_90_2013-01-04,3252.6914999999995
5_90_2013-01-11,3277.748999999999
5_90_2013-01-18,3284.2809333333316
5_90_2013-01-25,3280.204683333331
5_90_2013-02-01,3285.5231999999996
5_90_2013-02-08,3255.97932
5_90_2013-02-15,3290.9744199999986
5_90_2013-02-22,3264.795083333332
5_90_2013-03-01,3317.6906999999997
5_90_2013-03-08,3305.681833333333
5_90_2013-03-15,3347.951299999998
5_90_2013-03-22,3295.128958333332
5_90_2013-03-29,3297.9979833333327
5_90_2013-04-05,3297.7391999999986
5_90_2013-04-12,3402.6899999999982
5_90_2013-04-19,3330.4189999999985
5_90_2013-04-26,3307.610999999999
5_90_2013-05-03,13653.76611785714
5_90_2013-05-10,13577.939348626374
5_90_2013-05-17,13522.448318323346
5_90_2013-05-24,13951.209979695886
5_90_2013-05-31,13929.2299139816
5_90_2013-06-07,14372.836643451303
5_90_2013-06-14,14383.57865011797
5_90_2013-06-21,14410.74675029113
5_90_2013-06-28,14439.447950648277
5_90_2013-07-05,14842.075193451303
5_90_2013-07-12,14506.042650594167
5_90_2013-07-19,14486.542081243515
5_90_2013-07-26,14544.627398267328
5_91_2012-11-02,1333.6776000000004
5_91_2012-11-09,1346.7652000000003
5_91_2012-11-16,1353.406200000001
5_91_2012-11-23,1502.7321000000024
5_91_2012-11-30,1376.7027000000019
5_91_2012-12-07,1224.7125000000008
5_91_2012-12-14,1354.0210000000009
5_91_2012-12-21,1382.7385000000004
5_91_2012-12-28,1399.8385000000026
5_91_2013-01-04,1550.6924000000001
5_91_2013-01-11,1490.9489999999998
5_91_2013-01-18,1519.9573999999993
5_91_2013-01-25,1492.8471999999995
5_91_2013-02-01,1568.2274
5_91_2013-02-08,1512.3156000000004
5_91_2013-02-15,1496.5007999999996
5_91_2013-02-22,1503.4993999999997
5_91_2013-03-01,1577.5480000000002
5_91_2013-03-08,1466.8871999999994
5_91_2013-03-15,1663.3642000000004
5_91_2013-03-22,1670.9798000000008
5_91_2013-03-29,1659.9594000000006
5_91_2013-04-05,1745.9828999999997
5_91_2013-04-12,1730.071499999999
5_91_2013-04-19,1710.389599999999
5_91_2013-04-26,1673.0565999999994
5_91_2013-05-03,11179.843399999996
5_91_2013-05-10,11147.987399999995
5_91_2013-05-17,11103.552374999997
5_91_2013-05-24,10801.618600000005
5_91_2013-05-31,10443.234100000007
5_91_2013-06-07,11932.179599999998
5_91_2013-06-14,12039.298174999994
5_91_2013-06-21,11822.982537500002
5_91_2013-06-28,11669.778800000004
5_91_2013-07-05,12579.909599999999
5_91_2013-07-12,12355.652808333332
5_91_2013-07-19,12278.090470833327
5_91_2013-07-26,11994.7201
5_92_2012-11-02,9352.143899999994
5_92_2012-11-09,9332.470799999997
5_92_2012-11-16,9305.282400000002
5_92_2012-11-23,9242.892400000002
5_92_2012-11-30,8877.400800000001
5_92_2012-12-07,9314.964699999999
5_92_2012-12-14,9315.0231
5_92_2012-12-21,9312.902700000006
5_92_2012-12-28,8811.316700000001
5_92_2013-01-04,9245.635499999995
5_92_2013-01-11,9120.432799999997
5_92_2013-01-18,8874.019900000001
5_92_2013-01-25,8737.9433
5_92_2013-02-01,9091.612999999998
5_92_2013-02-08,9097.934899999998
5_92_2013-02-15,8857.352099999993
5_92_2013-02-22,8739.120399999996
5_92_2013-03-01,9133.301799999994
5_92_2013-03-08,9220.820899999993
5_92_2013-03-15,9110.655299999995
5_92_2013-03-22,9125.1475
5_92_2013-03-29,8930.454300000001
5_92_2013-04-05,9179.523499999996
5_92_2013-04-12,9071.561699999995
5_92_2013-04-19,9054.5816
5_92_2013-04-26,9061.862300000003
5_92_2013-05-03,25594.78159999999
5_92_2013-05-10,24460.05874444444
5_92_2013-05-17,23121.545244444456
5_92_2013-05-24,23535.99984444446
5_92_2013-05-31,23152.453644444453
5_92_2013-06-07,25808.866599999998
5_92_2013-06-14,23957.57094444446
5_92_2013-06-21,24154.537644444463
5_92_2013-06-28,24200.755144444458
5_92_2013-07-05,26822.9306
5_92_2013-07-12,24968.35784444447
5_92_2013-07-19,24683.15498333336
5_92_2013-07-26,24512.526583333354
5_94_2012-11-02,269.41580000000016
5_94_2012-11-09,216.6708000000002
5_94_2013-02-08,505.5170000000001
5_94_2013-02-15,1751.2658
5_94_2013-03-29,377.36049999999994
5_94_2013-05-10,1526.381
5_94_2013-05-17,2418.0605
5_94_2013-05-24,416.10059999999993
5_94_2013-05-31,383.5123
5_94_2013-06-07,480.7711
5_94_2013-06-14,441.4030000000001
5_94_2013-07-05,566.8784
5_94_2013-07-19,353.5713166666669
5_94_2013-07-26,342.8062000000001
5_95_2012-11-02,19149.806199999985
5_95_2012-11-09,18628.19979999999
5_95_2012-11-16,18362.62799999999
5_95_2012-11-23,18445.446000000004
5_95_2012-11-30,18655.843199999992
5_95_2012-12-07,18511.069999999985
5_95_2012-12-14,18353.16509999999
5_95_2012-12-21,18451.8123
5_95_2012-12-28,18055.81699999998
5_95_2013-01-04,19692.183900000007
5_95_2013-01-11,19536.137100000004
5_95_2013-01-18,19329.193600000006
5_95_2013-01-25,19248.824000000008
5_95_2013-02-01,19722.393099999998
5_95_2013-02-08,19741.0402
5_95_2013-02-15,19581.8208
5_95_2013-02-22,19579.50179999998
5_95_2013-03-01,20370.429099999998
5_95_2013-03-08,20387.013199999998
5_95_2013-03-15,19982.2159
5_95_2013-03-22,19677.281299999984
5_95_2013-03-29,20142.745600000017
5_95_2013-04-05,20925.29280000001
5_95_2013-04-12,20538.732400000008
5_95_2013-04-19,20145.865999999984
5_95_2013-04-26,20578.238500000003
5_95_2013-05-03,21347.3798
5_95_2013-05-10,20848.205899999997
5_95_2013-05-17,20648.016099999993
5_95_2013-05-24,21103.810500000007
5_95_2013-05-31,22058.88769999998
5_95_2013-06-07,21626.342999999997
5_95_2013-06-14,21034.935499999992
5_95_2013-06-21,21200.383699999995
5_95_2013-06-28,21576.280399999992
5_95_2013-07-05,21913.3116
5_95_2013-07-12,20995.481099999994
5_95_2013-07-19,21105.1384
5_95_2013-07-26,21195.915499999992
5_96_2012-11-02,9066.6126
5_96_2012-11-09,8029.062099999998
5_96_2012-11-16,7920.864999999999
5_96_2012-11-23,8536.783499999996
5_96_2012-11-30,8569.009400000004
5_96_2012-12-07,8553.048699999998
5_96_2012-12-14,7998.5416
5_96_2012-12-21,8095.8922999999995
5_96_2012-12-28,8744.0046
5_96_2013-01-04,8238.805599999994
5_96_2013-01-11,7841.3709
5_96_2013-01-18,7730.0234
5_96_2013-01-25,7993.477700000002
5_96_2013-02-01,8929.577000000001
5_96_2013-02-08,8251.012199999996
5_96_2013-02-15,7747.420899999998
5_96_2013-02-22,7912.1478000000025
5_96_2013-03-01,8929.577000000001
5_96_2013-03-08,8045.501199999998
5_96_2013-03-15,7751.053499999998
5_96_2013-03-22,7928.172300000003
5_96_2013-03-29,8131.267200000002
5_96_2013-04-05,8400.97999999999
5_96_2013-04-12,8115.484399999998
5_96_2013-04-19,7895.636099999996
5_96_2013-04-26,8211.177700000004
5_96_2013-05-03,5645.2565
5_96_2013-05-10,5508.0023999999985
5_96_2013-05-17,5500.778099999999
5_96_2013-05-24,5647.118999999997
5_96_2013-05-31,5718.7706
5_96_2013-06-07,5815.646699999999
5_96_2013-06-14,5576.893399999998
5_96_2013-06-21,5593.608299999995
5_96_2013-06-28,5723.4623999999985
5_96_2013-07-05,5765.394
5_96_2013-07-12,5531.027299999998
5_96_2013-07-19,5534.1156999999985
5_96_2013-07-26,5570.119899999998
5_97_2012-11-02,664.1485999999993
5_97_2012-11-09,617.2328999999997
5_97_2012-11-16,612.5361999999998
5_97_2012-11-23,601.3600999999995
5_97_2012-11-30,598.8629999999995
5_97_2012-12-07,636.3406999999994
5_97_2012-12-14,620.7906999999999
5_97_2012-12-21,612.5667999999997
5_97_2012-12-28,566.2953999999995
5_97_2013-01-04,777.0281999999996
5_97_2013-01-11,682.9672999999998
5_97_2013-01-18,677.7673999999996
5_97_2013-01-25,711.9761000000003
5_97_2013-02-01,787.4195999999994
5_97_2013-02-08,706.5877999999997
5_97_2013-02-15,684.5663000000001
5_97_2013-02-22,678.2096999999999
5_97_2013-03-01,777.2943999999994
5_97_2013-03-08,690.9410999999999
5_97_2013-03-15,709.1457000000004
5_97_2013-03-22,709.7592000000001
5_97_2013-03-29,722.4374000000004
5_97_2013-04-05,784.4174999999996
5_97_2013-04-12,718.122
5_97_2013-04-19,703.2157999999998
5_97_2013-04-26,759.5161000000007
5_97_2013-05-03,5009.615799999999
5_97_2013-05-10,4886.243199999999
5_97_2013-05-17,4842.212700000001
5_97_2013-05-24,4885.983799999999
5_97_2013-05-31,4889.4128
5_97_2013-06-07,5345.8288
5_97_2013-06-14,4948.315200000002
5_97_2013-06-21,4851.030500000001
5_97_2013-06-28,4892.9731999999985
5_97_2013-07-05,5254.2612
5_97_2013-07-12,4955.522900000002
5_97_2013-07-19,4650.743500000003
5_97_2013-07-26,4590.209099999998
5_98_2012-12-21,106.44500000000009
5_98_2012-12-28,86.4730000000001
5_98_2013-01-04,130.64230000000015
5_98_2013-01-18,121.05690000000013
5_98_2013-02-08,128.01070000000016
5_99_2012-11-23,105.98070000000014
5_99_2012-12-21,106.44500000000009
5_99_2012-12-28,86.4730000000001
6_1_2012-11-02,37530.05180000004
6_1_2012-11-09,20189.72170000002
6_1_2012-11-16,20533.133400000002
6_1_2012-11-23,22461.277500000004
6_1_2012-11-30,28579.32490000001
6_1_2012-12-07,36601.16780000002
6_1_2012-12-14,50830.842200000014
6_1_2012-12-21,57152.69730000006
6_1_2012-12-28,24409.8532
6_1_2013-01-04,18833.818299999995
6_1_2013-01-11,18587.524299999994
6_1_2013-01-18,19015.225099999985
6_1_2013-01-25,19246.364999999987
6_1_2013-02-01,25777.114500000014
6_1_2013-02-08,34860.45209999998
6_1_2013-02-15,46519.88929999996
6_1_2013-02-22,21947.74580000001
6_1_2013-03-01,22638.259800000014
6_1_2013-03-08,23694.11370000001
6_1_2013-03-15,24261.99620000002
6_1_2013-03-22,24528.612900000004
6_1_2013-03-29,19826.459000000006
6_1_2013-04-05,36333.6415
6_1_2013-04-12,19628.510799999996
6_1_2013-04-19,15963.770400000001
6_1_2013-04-26,16631.381
6_1_2013-05-03,19157.22811166667
6_1_2013-05-10,19427.597877191136
6_1_2013-05-17,18840.996380353532
6_1_2013-05-24,18846.16651368687
6_1_2013-05-31,18617.82550833333
6_1_2013-06-07,19303.247857191145
6_1_2013-06-14,18789.765522020192
6_1_2013-06-21,18409.428140353524
6_1_2013-06-28,18300.846299242417
6_1_2013-07-05,18777.53901628206
6_1_2013-07-12,18647.62465292929
6_1_2013-07-19,18513.780931262612
6_1_2013-07-26,18535.71097681818
6_2_2012-11-02,49264.045799999985
6_2_2012-11-09,48960.27969999998
6_2_2012-11-16,47159.12050000002
6_2_2012-11-23,50213.827200000014
6_2_2012-11-30,48680.725
6_2_2012-12-07,52188.44519999995
6_2_2012-12-14,53721.47299999994
6_2_2012-12-21,65159.73909999988
6_2_2012-12-28,53720.0318999999
6_2_2013-01-04,50767.815600000016
6_2_2013-01-11,48881.699600000036
6_2_2013-01-18,47733.71760000003
6_2_2013-01-25,46874.74940000003
6_2_2013-02-01,52057.749700000015
6_2_2013-02-08,52706.82390000002
6_2_2013-02-15,51019.42320000005
6_2_2013-02-22,50340.08870000002
6_2_2013-03-01,53202.71270000001
6_2_2013-03-08,53181.191700000025
6_2_2013-03-15,51391.85200000003
6_2_2013-03-22,50026.165100000006
6_2_2013-03-29,49723.1182
6_2_2013-04-05,53866.56480000001
6_2_2013-04-12,50454.31140000001
6_2_2013-04-19,49743.12230000003
6_2_2013-04-26,49821.66760000001
6_2_2013-05-03,52235.24580000001
6_2_2013-05-10,51186.23969999999
6_2_2013-05-17,50024.45890000003
6_2_2013-05-24,52045.97409999999
6_2_2013-05-31,52763.978449999995
6_2_2013-06-07,56228.13980000003
6_2_2013-06-14,53505.583233333324
6_2_2013-06-21,53869.516199999984
6_2_2013-06-28,53493.391749999995
6_2_2013-07-05,56191.45440000002
6_2_2013-07-12,53297.74503333334
6_2_2013-07-19,53614.867285714274
6_2_2013-07-26,53136.39439999998
6_3_2012-11-02,11423.686405101012
6_3_2012-11-09,11395.109276767682
6_3_2012-11-16,11229.04115108392
6_3_2012-11-23,14579.484749999996
6_3_2012-11-30,14486.800500000001
6_3_2012-12-07,16569.14406666669
6_3_2012-12-14,18941.405499999983
6_3_2012-12-21,21586.258399999988
6_3_2012-12-28,13087.785599999981
6_3_2013-01-04,15693.349299999994
6_3_2013-01-11,15396.3817
6_3_2013-01-18,14520.465399999994
6_3_2013-01-25,13968.884799999994
6_3_2013-02-01,14505.232899999997
6_3_2013-02-08,15192.026900000003
6_3_2013-02-15,13340.873907189536
6_3_2013-02-22,12870.09920718955
6_3_2013-03-01,13198.900599999995
6_3_2013-03-08,12964.507399999997
6_3_2013-03-15,11826.092308949577
6_3_2013-03-22,11638.048708949585
6_3_2013-03-29,11647.409852282915
6_3_2013-04-05,12785.23512
6_3_2013-04-12,12111.230585000005
6_3_2013-04-19,11873.1102479972
6_3_2013-04-26,11693.273384705884
6_3_2013-05-03,11565.813104006544
6_3_2013-05-10,11354.12432650368
6_3_2013-05-17,10745.348493612319
6_3_2013-05-24,10806.909528259268
6_3_2013-05-31,10857.952260752068
6_3_2013-06-07,11557.64664309211
6_3_2013-06-14,10975.303207426143
6_3_2013-06-21,10600.597795115535
6_3_2013-06-28,10619.664815075746
6_3_2013-07-05,13043.612635010819
6_3_2013-07-12,19870.607200000017
6_3_2013-07-19,27648.551599999995
6_3_2013-07-26,30646.405333333343
6_4_2012-11-02,34027.04340000001
6_4_2012-11-09,34181.47310000001
6_4_2012-11-16,34489.105799999976
6_4_2012-11-23,41627.60490000004
6_4_2012-11-30,40277.210700000025
6_4_2012-12-07,36870.583500000044
6_4_2012-12-14,36850.96330000005
6_4_2012-12-21,40842.612100000035
6_4_2012-12-28,37482.428900000035
6_4_2013-01-04,37459.05509999999
6_4_2013-01-11,34094.61517017093
6_4_2013-01-18,33633.323828504275
6_4_2013-01-25,33148.214887948714
6_4_2013-02-01,36435.92899999997
6_4_2013-02-08,36449.29965555554
6_4_2013-02-15,33787.20715350427
6_4_2013-02-22,33241.65662961537
6_4_2013-03-01,36468.69499999997
