Id,Weekly_Sales
6_1_2013-05-31,18592.305760000007
6_1_2013-06-07,19397.91055709403
6_1_2013-06-14,19285.85443709401
6_1_2013-06-21,18767.211828034182
6_1_2013-06-28,18440.65153444444
6_1_2013-07-05,19026.481732094035
6_1_2013-07-12,18824.400762094025
6_1_2013-07-19,18857.070225982905
6_1_2013-07-26,18685.439561111114
6_2_2012-11-02,49077.29849999999
6_2_2012-11-09,48792.82320000002
6_2_2012-11-16,47483.249300000025
6_2_2012-11-23,49784.57640000001
6_2_2012-11-30,48760.4024
6_2_2012-12-07,52520.18009999999
6_2_2012-12-14,54267.34459999998
6_2_2012-12-21,68145.7167999999
6_2_2012-12-28,54182.34529999992
6_2_2013-01-04,50295.933500000014
6_2_2013-01-11,48739.18120000001
6_2_2013-01-18,48327.685100000024
6_2_2013-01-25,47472.57450000001
6_2_2013-02-01,51283.210200000016
6_2_2013-02-08,51917.814300000035
6_2_2013-02-15,50877.09050000003
6_2_2013-02-22,49746.55370000001
6_2_2013-03-01,52814.79740000002
6_2_2013-03-08,53104.599700000064
6_2_2013-03-15,51744.31250000002
6_2_2013-03-22,49832.97350000001
6_2_2013-03-29,49715.99679999999
6_2_2013-04-05,52995.66110000002
6_2_2013-04-12,50180.76910000001
6_2_2013-04-19,49569.01740000003
6_2_2013-04-26,49764.7821
6_2_2013-05-03,51554.3942
6_2_2013-05-10,50969.34540000002
6_2_2013-05-17,49678.76670000003
6_2_2013-05-24,51675.570199999995
6_2_2013-05-31,52391.755299999975
6_2_2013-06-07,55969.17610000002
6_2_2013-06-14,53089.28369999999
6_2_2013-06-21,53445.91939999998
6_2_2013-06-28,53189.218599999986
6_2_2013-07-05,55686.44400000003
6_2_2013-07-12,53592.66269999998
6_2_2013-07-19,53671.279099999985
6_2_2013-07-26,52888.59179999998
6_3_2012-11-02,11597.991128051952
6_3_2012-11-09,11435.570612337666
6_3_2012-11-16,11265.007962575759
6_3_2012-11-23,14590.06401666666
6_3_2012-11-30,15004.773300000003
6_3_2012-12-07,16785.55750000002
6_3_2012-12-14,19374.141199999984
6_3_2012-12-21,22013.5201
6_3_2012-12-28,13433.415199999983
6_3_2013-01-04,15188.672999999999
6_3_2013-01-11,15426.0322
6_3_2013-01-18,14622.659099999995
6_3_2013-01-25,14090.9809
6_3_2013-02-01,14320.238500000005
6_3_2013-02-08,14812.007700000002
6_3_2013-02-15,13067.316283333323
6_3_2013-02-22,12724.332913333341
6_3_2013-03-01,12903.705858333333
6_3_2013-03-08,12572.195033333333
6_3_2013-03-15,11636.75540460285
6_3_2013-03-22,11454.173177491044
6_3_2013-03-29,11386.765402491046
6_3_2013-04-05,12269.13521540413
6_3_2013-04-12,11931.69028540413
6_3_2013-04-19,11508.824946278924
6_3_2013-04-26,11440.438314612258
6_3_2013-05-03,11532.407430845346
6_3_2013-05-10,11464.49625890286
6_3_2013-05-17,10841.416389913273
6_3_2013-05-24,10827.52831153458
6_3_2013-05-31,10836.045879895719
6_3_2013-06-07,11606.807853719296
6_3_2013-06-14,11141.480738442873
6_3_2013-06-21,10565.030833958746
6_3_2013-06-28,10713.991089065657
6_3_2013-07-05,12828.771701666668
6_3_2013-07-12,20791.516
6_3_2013-07-19,27894.681700000012
6_3_2013-07-26,28778.295700000002
6_4_2012-11-02,34363.63210000002
6_4_2012-11-09,33991.61750000001
6_4_2012-11-16,34783.55859999997
6_4_2012-11-23,42442.68830000003
6_4_2012-11-30,39317.647100000024
6_4_2012-12-07,36305.18090000004
6_4_2012-12-14,36455.23510000004
6_4_2012-12-21,40899.65690000003
6_4_2012-12-28,36507.40080000004
6_4_2013-01-04,36560.580999999984
6_4_2013-01-11,34093.75837647059
6_4_2013-01-18,33758.218496470574
6_4_2013-01-25,33019.26885333331
6_4_2013-02-01,35697.633199999975
6_4_2013-02-08,35883.32149999999
6_4_2013-02-15,34123.09224313726
6_4_2013-02-22,33292.99129647056
6_4_2013-03-01,35636.48129999998
6_4_2013-03-08,35840.03969999998
6_4_2013-03-15,34644.49357647058
6_4_2013-03-22,33321.02483647056
6_4_2013-03-29,33224.20419
6_4_2013-04-05,37082.17289999996
6_4_2013-04-12,34068.533809803936
6_4_2013-04-19,33732.73976980391
6_4_2013-04-26,32931.53617333335
6_4_2013-05-03,37993.72368541663
6_4_2013-05-10,37002.73036644231
6_4_2013-05-17,36095.313526883474
6_4_2013-05-24,37967.52256049459
6_4_2013-05-31,37974.73370944443
6_4_2013-06-07,41363.416055608985
6_4_2013-06-14,38312.41037188349
6_4_2013-06-21,38301.93661037553
6_4_2013-06-28,37998.63127182538
6_4_2013-07-05,42190.6377479167
6_4_2013-07-12,38765.99694396684
6_4_2013-07-19,38468.55857371499
6_4_2013-07-26,37693.591550634905
6_5_2012-11-02,33484.604900000006
6_5_2012-11-09,34591.17220000001
6_5_2012-11-16,33535.26910000002
6_5_2012-11-23,100644.69339999997
6_5_2012-11-30,90299.1359
6_5_2012-12-07,57716.035600000025
6_5_2012-12-14,66038.55810000011
6_5_2012-12-21,97048.76129999995
6_5_2012-12-28,61993.50680000007
6_5_2013-01-04,27189.047999999984
6_5_2013-01-11,26792.953899999993
6_5_2013-01-18,26861.183299999986
6_5_2013-01-25,27102.422199999986
6_5_2013-02-01,41512.78850000001
6_5_2013-02-08,42772.8742
6_5_2013-02-15,42338.7779
6_5_2013-02-22,30877.188084999994
6_5_2013-03-01,31272.54178499999
6_5_2013-03-08,31834.44408499999
6_5_2013-03-15,31608.431384999967
6_5_2013-03-22,28979.321697499985
6_5_2013-03-29,27872.77559999999
6_5_2013-04-05,31523.36379499998
6_5_2013-04-12,28477.115122857133
6_5_2013-04-19,27454.224155277767
6_5_2013-04-26,27507.66436282052
6_5_2013-05-03,26223.372179321977
6_5_2013-05-10,26415.91031471881
6_5_2013-05-17,26811.929759189887
6_5_2013-05-24,27656.393981235367
6_5_2013-05-31,27278.07762104471
6_5_2013-06-07,29118.628828594177
6_5_2013-06-14,29446.26360654289
6_5_2013-06-21,28855.741343771977
6_5_2013-06-28,27425.48679101023
6_5_2013-07-05,27691.86025100742
6_5_2013-07-12,27320.461279131134
6_5_2013-07-19,27347.06982271699
6_5_2013-07-26,25813.07915363829
6_6_2012-11-02,5001.142371428573
6_6_2012-11-09,4969.728542857146
6_6_2012-11-16,4978.446245476192
6_6_2012-11-23,21392.818699999996
6_6_2012-11-30,14915.364399999999
6_6_2012-12-07,7629.145100000005
6_6_2012-12-14,12423.666500000001
6_6_2012-12-21,21798.217999999983
6_6_2012-12-28,13680.404899999996
6_6_2013-01-04,3657.4426999999996
6_6_2013-01-11,3516.334699999999
6_6_2013-01-18,3476.2490000000003
6_6_2013-01-25,3711.529699999999
6_6_2013-02-01,4109.336000000001
6_6_2013-02-08,4629.999
6_6_2013-02-15,4378.896850000001
6_6_2013-02-22,4234.7815500000015
6_6_2013-03-01,4596.359500000002
6_6_2013-03-08,4594.408000000001
6_6_2013-03-15,4366.058950000002
6_6_2013-03-22,4288.504150000001
6_6_2013-03-29,4273.67145
6_6_2013-04-05,4997.044800000002
6_6_2013-04-12,4775.555150000004
6_6_2013-04-19,4464.450450000001
6_6_2013-04-26,4260.470250000001
6_6_2013-05-03,5327.178985799755
6_6_2013-05-10,5684.899689181539
6_6_2013-05-17,5930.57209406249
6_6_2013-05-24,5171.132830881785
6_6_2013-05-31,4822.38026904762
6_6_2013-06-07,5172.158783026852
6_6_2013-06-14,5189.865232635438
6_6_2013-06-21,5444.311557381396
6_6_2013-06-28,4859.488069583335
6_6_2013-07-05,5164.5282281062155
6_6_2013-07-12,5080.075235492583
6_6_2013-07-19,5298.183602063933
6_6_2013-07-26,4836.623893977022
6_7_2012-11-02,31111.01826999997
6_7_2012-11-09,36044.38271999998
6_7_2012-11-16,37417.02429999998
6_7_2012-11-23,100876.32239999989
6_7_2012-11-30,83122.02940000003
6_7_2012-12-07,91194.41060000002
6_7_2012-12-14,120104.9270000001
6_7_2012-12-21,179382.46380000003
6_7_2012-12-28,99073.41680000004
6_7_2013-01-04,17030.37209999999
6_7_2013-01-11,15973.324799999991
6_7_2013-01-18,16073.4203
6_7_2013-01-25,16645.6511
6_7_2013-02-01,21623.249500000013
6_7_2013-02-08,23346.202478571413
6_7_2013-02-15,24990.439753571427
6_7_2013-02-22,25111.739353571436
6_7_2013-03-01,25190.721449999997
6_7_2013-03-08,25079.560678571426
6_7_2013-03-15,33082.052486901164
6_7_2013-03-22,32674.87890555556
6_7_2013-03-29,28888.917914999995
6_7_2013-04-05,35495.08210500207
6_7_2013-04-12,31284.59463951045
6_7_2013-04-19,30384.178851972705
6_7_2013-04-26,28453.02845463077
6_7_2013-05-03,34305.88938205924
6_7_2013-05-10,32969.25538069653
6_7_2013-05-17,33214.78939214903
6_7_2013-05-24,43179.32766840648
6_7_2013-05-31,44047.66239340647
6_7_2013-06-07,45982.167226363614
6_7_2013-06-14,43018.543508636336
6_7_2013-06-21,41532.248404459
6_7_2013-06-28,41907.444419697094
6_7_2013-07-05,45658.33089284106
6_7_2013-07-12,32522.580019841254
6_7_2013-07-19,30405.80166634921
6_7_2013-07-26,29406.150383427128
6_8_2012-11-02,50512.43660000002
6_8_2012-11-09,49990.457
6_8_2012-11-16,47702.06313333334
6_8_2012-11-23,51382.16289999998
6_8_2012-11-30,53843.8205
6_8_2012-12-07,53786.0675
6_8_2012-12-14,54462.778000000006
6_8_2012-12-21,61125.37230000004
6_8_2012-12-28,49191.381099999955
6_8_2013-01-04,49495.550700000014
6_8_2013-01-11,48209.14546666666
6_8_2013-01-18,47913.40864666667
6_8_2013-01-25,47669.874146666676
6_8_2013-02-01,49850.07593333334
6_8_2013-02-08,50382.625099999976
6_8_2013-02-15,48017.39904666666
6_8_2013-02-22,47946.01641333333
6_8_2013-03-01,49988.456033333336
6_8_2013-03-08,50612.0767
6_8_2013-03-15,48203.97516333332
6_8_2013-03-22,47754.502146666666
6_8_2013-03-29,47924.87520000002
6_8_2013-04-05,50938.46883333337
6_8_2013-04-12,48243.460383333324
6_8_2013-04-19,48392.30554666666
6_8_2013-04-26,48511.24721333337
6_8_2013-05-03,51399.62106856106
6_8_2013-05-10,49589.74382618013
6_8_2013-05-17,49321.13105291535
6_8_2013-05-24,49032.461432723416
6_8_2013-05-31,48814.815984252535
6_8_2013-06-07,50806.2871939872
6_8_2013-06-14,49376.77872516269
6_8_2013-06-21,48823.47436988133
6_8_2013-06-28,48560.96925006889
6_8_2013-07-05,51348.69994509833
6_8_2013-07-12,48881.333610588365
6_8_2013-07-19,48832.37472637734
6_8_2013-07-26,48454.70303017422
6_9_2012-11-02,55178.26799999995
6_9_2012-11-09,51609.16882499997
6_9_2012-11-16,45075.31862499995
6_9_2012-11-23,67746.70070000002
6_9_2012-11-30,52844.76030000002
6_9_2012-12-07,44141.90179999994
6_9_2012-12-14,45946.67399999992
6_9_2012-12-21,67110.63270000007
6_9_2012-12-28,51409.882400000075
6_9_2013-01-04,25757.867599999998
6_9_2013-01-11,25374.414300000008
6_9_2013-01-18,25793.7769
6_9_2013-01-25,25923.52559999999
6_9_2013-02-01,29004.454500000003
6_9_2013-02-08,30005.45079999999
6_9_2013-02-15,31870.861500000017
6_9_2013-02-22,37630.54699999995
6_9_2013-03-01,46190.25509999995
6_9_2013-03-08,53375.703199999996
6_9_2013-03-15,66845.5045
6_9_2013-03-22,49458.47098461535
6_9_2013-03-29,49250.046102115324
6_9_2013-04-05,52969.05201999999
6_9_2013-04-12,48120.115826153866
6_9_2013-04-19,46547.56548461537
6_9_2013-04-26,48185.497204615356
6_9_2013-05-03,49196.348189682525
6_9_2013-05-10,45301.78082214285
6_9_2013-05-17,44201.083233766796
6_9_2013-05-24,55955.27379460646
6_9_2013-05-31,68062.50996710641
6_9_2013-06-07,61007.8586823333
6_9_2013-06-14,54268.3932997143
6_9_2013-06-21,55914.595945439825
6_9_2013-06-28,56341.32774043981
6_9_2013-07-05,64139.276812333286
6_9_2013-07-12,46355.54531012601
6_9_2013-07-19,48089.09809290793
6_9_2013-07-26,48800.79180784962
6_10_2012-11-02,45749.056499999955
6_10_2012-11-09,43965.88962499997
6_10_2012-11-16,42685.729558333296
6_10_2012-11-23,52581.14059999997
6_10_2012-11-30,46751.94389999998
6_10_2012-12-07,45055.384799999985
6_10_2012-12-14,44664.88299999996
6_10_2012-12-21,54006.51109999997
6_10_2012-12-28,47360.59959999999
6_10_2013-01-04,39382.55650000003
6_10_2013-01-11,39306.09020000003
6_10_2013-01-18,38714.04100000004
6_10_2013-01-25,37111.16810000004
6_10_2013-02-01,46600.424300000006
6_10_2013-02-08,47341.18090000006
6_10_2013-02-15,46503.67640000002
6_10_2013-02-22,47830.88660000002
6_10_2013-03-01,50833.69600000003
6_10_2013-03-08,54002.25479999997
6_10_2013-03-15,55802.10229999993
6_10_2013-03-22,50503.94932948717
6_10_2013-03-29,50985.95567222521
6_10_2013-04-05,55184.912900000025
6_10_2013-04-12,49711.104484249096
6_10_2013-04-19,48486.92537615383
6_10_2013-04-26,50771.720164487146
6_10_2013-05-03,51706.06247589744
6_10_2013-05-10,47813.16274776917
6_10_2013-05-17,43968.14392807281
6_10_2013-05-24,51091.45459301503
6_10_2013-05-31,56879.6718877414
6_10_2013-06-07,56374.16344235357
6_10_2013-06-14,51163.71500445677
6_10_2013-06-21,51583.404565515026
6_10_2013-06-28,52356.46933996365
6_10_2013-07-05,57646.18020106144
6_10_2013-07-12,49654.05617102132
6_10_2013-07-19,49893.26186902329
6_10_2013-07-26,49478.49566002317
6_11_2012-11-02,22711.316399999992
6_11_2012-11-09,20491.10199999998
6_11_2012-11-16,20381.63210000001
6_11_2012-11-23,28315.95079999999
6_11_2012-11-30,28216.738600000008
6_11_2012-12-07,34306.54540000003
6_11_2012-12-14,29436.78230000003
6_11_2012-12-21,31430.86750000002
6_11_2012-12-28,24864.158600000017
6_11_2013-01-04,22328.686400000002
6_11_2013-01-11,22628.43389999999
6_11_2013-01-18,19557.413000000004
6_11_2013-01-25,18894.66909166667
6_11_2013-02-01,21651.123700000015
6_11_2013-02-08,21959.620280000003
6_11_2013-02-15,20633.735433333335
6_11_2013-02-22,19076.738066666672
6_11_2013-03-01,21696.912743636378
6_11_2013-03-08,21746.337843636367
6_11_2013-03-15,20841.3605969697
6_11_2013-03-22,19272.105538636366
6_11_2013-03-29,19329.84662673161
6_11_2013-04-05,22685.033380000015
6_11_2013-04-12,21241.912399999994
6_11_2013-04-19,18821.904283333337
6_11_2013-04-26,19496.047488095246
6_11_2013-05-03,21965.558960888906
6_11_2013-05-10,21566.31665191453
6_11_2013-05-17,20466.48383108119
6_11_2013-05-24,26921.607722222227
6_11_2013-05-31,29779.355700000004
6_11_2013-06-07,32800.42923111113
6_11_2013-06-14,29910.971753974365
6_11_2013-06-21,29488.98420158119
6_11_2013-06-28,31079.69812222222
6_11_2013-07-05,32821.403054999995
6_11_2013-07-12,25910.11122619657
6_11_2013-07-19,25345.1111738034
6_11_2013-07-26,25459.77287499998
6_12_2012-11-02,5890.130499999999
6_12_2012-11-09,5966.8204
6_12_2012-11-16,5885.149300000001
6_12_2012-11-23,5790.320899999997
6_12_2012-11-30,5392.6836
6_12_2012-12-07,5219.271499999997
6_12_2012-12-14,4819.851600000003
6_12_2012-12-21,4894.250100000004
6_12_2012-12-28,4552.845300000002
6_12_2013-01-04,5560.285299999998
6_12_2013-01-11,5466.8774
6_12_2013-01-18,5677.0196
6_12_2013-01-25,5954.651100000002
6_12_2013-02-01,6087.946899999997
6_12_2013-02-08,5888.419999999999
6_12_2013-02-15,6069.023899999999
6_12_2013-02-22,7427.522999999997
6_12_2013-03-01,7529.181199999995
6_12_2013-03-08,7582.554899999996
6_12_2013-03-15,7663.357099999999
6_12_2013-03-22,7621.385799999998
6_12_2013-03-29,7549.514300000001
6_12_2013-04-05,7560.6793
6_12_2013-04-12,7579.047699999999
6_12_2013-04-19,7583.409100000001
6_12_2013-04-26,7520.899200000001
6_12_2013-05-03,7490.339
6_12_2013-05-10,6959.448255833337
6_12_2013-05-17,7182.378530833333
6_12_2013-05-24,7333.075251666665
6_12_2013-05-31,7208.78495833333
6_12_2013-06-07,7470.443114166668
6_12_2013-06-14,7379.937614166669
6_12_2013-06-21,7427.526914166664
6_12_2013-06-28,7291.07018333333
6_12_2013-07-05,7425.670418333337
6_12_2013-07-12,7242.343301071429
6_12_2013-07-19,7192.515689166665
6_12_2013-07-26,7038.634374999994
6_13_2012-11-02,38794.87250000005
6_13_2012-11-09,36759.70060000001
6_13_2012-11-16,36081.255399999995
6_13_2012-11-23,36217.71869999999
6_13_2012-11-30,35843.49569999996
6_13_2012-12-07,39189.38910000004
6_13_2012-12-14,35577.143500000006
6_13_2012-12-21,35829.46689999999
6_13_2012-12-28,34932.519899999985
6_13_2013-01-04,39601.76290000002
6_13_2013-01-11,37383.6143
6_13_2013-01-18,36485.96140000001
6_13_2013-01-25,36170.40719999999
6_13_2013-02-01,39411.09560000001
6_13_2013-02-08,39704.876500000006
6_13_2013-02-15,37346.4082
6_13_2013-02-22,37187.5521
6_13_2013-03-01,39504.45960000001
6_13_2013-03-08,39712.340699999986
6_13_2013-03-15,37424.234599999996
6_13_2013-03-22,37153.6686
6_13_2013-03-29,36802.39149999997
6_13_2013-04-05,39682.883000000016
6_13_2013-04-12,37873.5884
6_13_2013-04-19,36995.34420000001
6_13_2013-04-26,36716.98219999998
6_13_2013-05-03,36765.829099999995
6_13_2013-05-10,35367.374899999995
6_13_2013-05-17,34563.948699999986
6_13_2013-05-24,34862.31910000001
6_13_2013-05-31,34927.872400000015
6_13_2013-06-07,37165.8492
6_13_2013-06-14,34837.32119999998
6_13_2013-06-21,34576.531599999995
6_13_2013-06-28,34667.085000000014
6_13_2013-07-05,37265.4482
6_13_2013-07-12,35183.83579999998
6_13_2013-07-19,34687.74379999998
6_13_2013-07-26,34877.49070000001
6_14_2012-11-02,23140.569160606068
6_14_2012-11-09,25014.544800000014
6_14_2012-11-16,30556.27260000003
6_14_2012-11-23,62576.54999999996
6_14_2012-11-30,49675.190299999966
6_14_2012-12-07,39677.44959999995
6_14_2012-12-14,46935.45189999999
6_14_2012-12-21,68462.83060000004
6_14_2012-12-28,45964.49079999999
6_14_2013-01-04,21839.857500000006
6_14_2013-01-11,21496.453499999996
6_14_2013-01-18,21613.091900000003
6_14_2013-01-25,20947.184799999988
6_14_2013-02-01,26027.460049999994
6_14_2013-02-08,27469.437213333324
6_14_2013-02-15,27112.194528571425
6_14_2013-02-22,25146.821600000003
6_14_2013-03-01,25216.850449999994
6_14_2013-03-08,25283.48916666668
6_14_2013-03-15,25864.807600000007
6_14_2013-03-22,24679.73850000001
6_14_2013-03-29,24506.270500000006
6_14_2013-04-05,26594.752800000006
6_14_2013-04-12,25013.772300000015
6_14_2013-04-19,24929.251700000008
6_14_2013-04-26,24575.257100000013
6_14_2013-05-03,23123.274938492075
6_14_2013-05-10,22368.663248968278
6_14_2013-05-17,21853.26969773811
6_14_2013-05-24,21568.286974404775
6_14_2013-05-31,21474.48168011906
6_14_2013-06-07,23008.363536230172
6_14_2013-06-14,22005.168021785732
6_14_2013-06-21,21249.16598928573
6_14_2013-06-28,20943.014300000006
6_14_2013-07-05,22618.09827916668
6_14_2013-07-12,21365.736871657526
6_14_2013-07-19,20675.085116101956
6_14_2013-07-26,20659.609493244174
6_16_2012-11-02,7634.0185
6_16_2012-11-09,7054.750620833328
6_16_2012-11-16,7100.306333333329
6_16_2012-11-23,8272.082157142857
6_16_2012-11-30,7154.270933333328
6_16_2012-12-07,5720.2417532142845
6_16_2012-12-14,5908.078585714281
6_16_2012-12-21,6557.78215714285
6_16_2012-12-28,6666.5728999999965
6_16_2013-01-04,12249.835899999996
6_16_2013-01-11,12261.228499999996
6_16_2013-01-18,12972.755799999995
6_16_2013-01-25,14900.665599999998
6_16_2013-02-01,17816.58160000001
6_16_2013-02-08,19048.853199999998
6_16_2013-02-15,20273.863600000022
6_16_2013-02-22,25795.60500000003
6_16_2013-03-01,33175.99979999997
6_16_2013-03-08,35512.94969999999
6_16_2013-03-15,40800.506900000015
6_16_2013-03-22,45112.51990000005
6_16_2013-03-29,53744.22080000004
6_16_2013-04-05,60814.56790000007
6_16_2013-04-12,51683.50290000001
6_16_2013-04-19,47980.38733333335
6_16_2013-04-26,48267.23441428572
6_16_2013-05-03,48994.384900000005
6_16_2013-05-10,43331.30713535713
6_16_2013-05-17,44573.65308512696
6_16_2013-05-24,46941.227189293655
6_16_2013-05-31,48744.246927380955
6_16_2013-06-07,46777.05647926838
6_16_2013-06-14,44931.84853697762
6_16_2013-06-21,44370.07746043001
6_16_2013-06-28,45641.944291017324
6_16_2013-07-05,47240.39973166662
6_16_2013-07-12,33351.9961
6_16_2013-07-19,31798.804266666644
6_16_2013-07-26,29310.29182857144
6_17_2012-11-02,14913.18778499999
6_17_2012-11-09,14698.284421666664
6_17_2012-11-16,14520.482508333325
6_17_2012-11-23,23133.552399999997
6_17_2012-11-30,20578.3196
6_17_2012-12-07,21108.80339999998
6_17_2012-12-14,23471.396499999984
6_17_2012-12-21,27987.8741
6_17_2012-12-28,19040.353600000017
6_17_2013-01-04,14139.766800000009
6_17_2013-01-11,14437.690152777774
6_17_2013-01-18,14250.849531944434
6_17_2013-01-25,13923.862450833327
6_17_2013-02-01,15584.007506593405
6_17_2013-02-08,15826.100872704525
6_17_2013-02-15,15717.54700206349
6_17_2013-02-22,16438.266209807698
6_17_2013-03-01,16992.39055587913
6_17_2013-03-08,16993.84427020453
6_17_2013-03-15,16780.6896395635
6_17_2013-03-22,14487.999781282791
6_17_2013-03-29,14635.79118722221
6_17_2013-04-05,15269.768303834913
6_17_2013-04-12,14254.304256792555
6_17_2013-04-19,14232.636653419548
6_17_2013-04-26,13907.448869484117
6_17_2013-05-03,17586.834921656664
6_17_2013-05-10,17759.943926656662
6_17_2013-05-17,17786.511684700046
6_17_2013-05-24,16577.310195866517
6_17_2013-05-31,16675.672436342706
6_17_2013-06-07,16896.020511974126
6_17_2013-06-14,16859.69320140223
6_17_2013-06-21,16747.47480342604
6_17_2013-06-28,16362.174268267316
6_17_2013-07-05,17111.374344315394
6_17_2013-07-12,17814.10521028407
6_17_2013-07-19,18442.920688757225
6_17_2013-07-26,17647.770725773822
6_18_2012-11-02,24332.69409999998
6_18_2012-11-09,18434.099166666667
6_18_2012-11-16,20917.397816666682
6_18_2012-11-23,46060.066833333345
6_18_2012-11-30,39657.91279999999
6_18_2012-12-07,65048.52050000008
6_18_2012-12-14,52164.63188000001
6_18_2012-12-21,42274.62613333333
6_18_2012-12-28,38180.48603333332
6_18_2013-01-04,7089.051620079366
6_18_2013-01-11,3717.577456755049
6_18_2013-01-18,4148.966601813248
6_18_2013-01-25,2750.315523825341
6_18_2013-02-01,5218.907708886979
6_18_2013-02-08,10209.237985185182
6_18_2013-02-15,17684.342060714276
6_18_2013-02-22,8103.451594365078
6_18_2013-03-01,3459.604016541515
6_18_2013-03-08,3518.7159554304026
6_18_2013-03-15,3831.836720972222
6_18_2013-03-22,7570.144210000002
6_18_2013-03-29,4250.934680000002
6_18_2013-04-05,9826.589163333332
6_18_2013-04-12,5636.714830000003
6_18_2013-04-19,1225.3133966666674
6_18_2013-04-26,17.76736666666665
6_18_2013-05-03,260.0498385714288
6_18_2013-05-10,350.06712
6_18_2013-05-17,355.74464
6_18_2013-06-07,355.74464
6_19_2012-11-02,3008.118003333333
6_19_2012-11-09,3098.8347797619067
6_19_2012-11-16,3358.6345958333327
6_19_2012-11-23,3050.9767541666656
6_19_2012-11-30,3171.4230000000007
6_19_2012-12-07,3403.1655500000024
6_19_2012-12-14,3467.924670833335
6_19_2012-12-21,3482.2794208333344
6_19_2012-12-28,3228.5902000000006
6_19_2013-01-04,2883.5605999999984
6_19_2013-01-11,2998.3707500000005
6_19_2013-01-18,2918.2737166666666
6_19_2013-01-25,3007.9853999999996
6_19_2013-02-01,3089.1472
6_19_2013-02-08,3139.3605214285735
6_19_2013-02-15,3101.7231416666673
6_19_2013-02-22,3023.3024999999993
6_19_2013-03-01,3120.4073
6_19_2013-03-08,3205.7636214285735
6_19_2013-03-15,3263.477741666668
6_19_2013-03-22,3065.3822999999993
6_19_2013-03-29,3031.0707999999995
6_19_2013-04-05,2948.4649547619047
6_19_2013-04-12,3064.6716214285734
6_19_2013-04-19,2916.9059309523814
6_19_2013-04-26,2901.2499999999986
6_19_2013-05-03,2629.1859402564087
6_19_2013-05-10,2670.9312951785705
6_19_2013-05-17,2535.2076198611107
6_19_2013-05-24,2519.697944444443
6_19_2013-05-31,2511.7968055555543
6_19_2013-06-07,2611.0528804349806
6_19_2013-06-14,2575.6116001785717
6_19_2013-06-21,2574.4567965277765
6_19_2013-06-28,2544.0656555555547
6_19_2013-07-05,2638.8332497008537
6_19_2013-07-12,2619.3217295238096
6_19_2013-07-19,2500.7934701587305
6_19_2013-07-26,2387.474366919193
6_20_2012-11-02,7204.09352272727
6_20_2012-11-09,7150.604891060605
6_20_2012-11-16,7550.6198250000025
6_20_2012-11-23,11282.74900000001
6_20_2012-11-30,8828.664400000001
6_20_2012-12-07,8063.220209999995
6_20_2012-12-14,8530.696743333328
6_20_2012-12-21,9981.141749999999
6_20_2012-12-28,8365.643799999996
6_20_2013-01-04,9366.642924999995
6_20_2013-01-11,8543.964765972214
6_20_2013-01-18,8522.658329608581
6_20_2013-01-25,8267.060279608579
6_20_2013-02-01,10444.837788461535
6_20_2013-02-08,10938.363623613048
6_20_2013-02-15,9949.43069444985
6_20_2013-02-22,9989.138072783184
6_20_2013-03-01,11161.285424446385
6_20_2013-03-08,11072.110023613046
6_20_2013-03-15,10215.123237611617
6_20_2013-03-22,9925.809201778284
6_20_2013-03-29,9882.099500825901
6_20_2013-04-05,11030.877082918605
6_20_2013-04-12,9852.58724828622
6_20_2013-04-19,9918.435694714793
6_20_2013-04-26,9785.540527512409
6_20_2013-05-03,9196.205815162024
6_20_2013-05-10,8853.491010324591
6_20_2013-05-17,8651.264748823243
6_20_2013-05-24,9044.688923640739
6_20_2013-05-31,9014.893306579126
6_20_2013-06-07,10418.45810631537
6_20_2013-06-14,9225.517397938722
6_20_2013-06-21,9230.96053714202
6_20_2013-06-28,9100.253986876121
6_20_2013-07-05,10408.552252982034
6_20_2013-07-12,9071.32340517898
6_20_2013-07-19,8957.567084912163
6_20_2013-07-26,8855.968610090411
6_21_2012-11-02,7903.986624079163
6_21_2012-11-09,8234.623171460118
6_21_2012-11-16,7803.779454079367
6_21_2012-11-23,10624.41906
6_21_2012-11-30,9731.92631666666
6_21_2012-12-07,10528.088299999992
6_21_2012-12-14,11790.69623333332
6_21_2012-12-21,13364.571416666664
6_21_2012-12-28,8783.47851666666
6_21_2013-01-04,7460.613551298702
6_21_2013-01-11,7467.564949393938
6_21_2013-01-18,7222.165345227274
6_21_2013-01-25,7207.897441060605
6_21_2013-02-01,7648.927932251086
6_21_2013-02-08,7944.2261259984925
6_21_2013-02-15,7584.151815604556
6_21_2013-02-22,7334.337251665159
6_21_2013-03-01,8239.724724195527
6_21_2013-03-08,8390.188177942937
6_21_2013-03-15,8055.252236715667
6_21_2013-03-22,7569.118565489112
6_21_2013-03-29,7896.677808253964
6_21_2013-04-05,8350.15340752886
6_21_2013-04-12,8237.418343339765
6_21_2013-04-19,7349.251701878002
6_21_2013-04-26,7419.002297711333
6_21_2013-05-03,7916.009572916989
6_21_2013-05-10,7969.564512126947
6_21_2013-05-17,7672.6994282611495
6_21_2013-05-24,7620.404228615239
6_21_2013-05-31,7792.741559963891
6_21_2013-06-07,8103.23070791699
6_21_2013-06-14,7811.728585777988
6_21_2013-06-21,7579.485672908169
6_21_2013-06-28,7712.430353810046
6_21_2013-07-05,8074.489342058403
6_21_2013-07-12,8033.638906286647
